fullKey,locality_id,,,,,,
"NULLBobIngersollMineMineSouthDakotaPenningtonCo.NULL228Keystone(Near)CoordinatesforBobIngersollMine(MRDSID:D007168,DepositID:10011959)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,state,andc",8137,,,,,,
"NULLBobIngersollMineMineSouthDakotaPenningtonCo.NULL228LocalityKey:HarneysPeakCoordinatesforBobIngersollMine(MRDSID:D007168,DepositID:10011959)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,s",8137,,,,,,
"NULLBobIngersollMineMineSouthDakotaPenningtonCo.NULL228Pegmatite;KeystoneCoordinatesforBobIngersollMine(MRDSID:D007168,DepositID:10011959)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,state,",8137,,,,,,
NULLBobIngersollNo.1mineMineSouthDakotaPenningtonCo.Keystone228,8138,,,,,,
BobLewisMineNULLNULLCaliforniaCaliforniaNULL228,8139,,,,,,
NULLBobTailClaimMineColoradoMontroseCo.Longpark228,8140,,,,,,
NULLBobTailClaimMineColoradoMontroseCo.NULL228,8140,,,,,,
"NULLBobTailClaim,MonogramGroupMineColoradoMontroseCo.NULL228LocalityKey:BobTailClaim,MonogramGroup",8141,,,,,,
"NULLBobTailMineMineColoradoGilpinCo.NULL228680Ft.LevelCoordinatesforBobTailMine(DepositID:10142623)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,state,andcountywhenminenameswerestandardizedt",8142,,,,,,
"NULLBobtailMineMineColoradoGilpinCo.NULL228LocalityKey:GregoryCoordinatesforBobtailMine(DepositID:10142623)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,state,andcountywhenminenameswerestand",8142,,,,,,
NULLNULLNULLNULLBobanongBobanong28,8143,,,,,,
"NULLBobbejaankimberlitedikeNULLCapeNULLNULL200Bobbejaankimberlitedike(fissure),minedump",8144,,,,,,
"NULLBobbejaankimberliteNULLCapeNULLNULL200Bobbejaankimberlitedike(fissure),minedump",8144,,,,,,
NULLBobbejaanMineMineCapeProvinceNULLBarklyWest200,8145,,,,,,
NULLBobbejaanMineMineCapeProvinceNULLNULL200BarklyWest,8145,,,,,,
NULLBobbyWhitlowMineMineNewSouthWalesNULLBindera13LocalityKey:NewSouthWales,8146,,,,,,
NULLBobbyWhitlowMineMineNewSouthWalesNULLBingera13LocalityKey:NewSouthWales,8146,,,,,,
SouthofBobrofIslandBobettevolcanicconeAlaskaNULLNULL228flankofvolcaniccone,8147,,,,,,
NULLBoboRidgeNULLNULLNULLNULLNULL,8148,,,,,,
BobosMineNULLNULLNULLNamibiaNULL150,8149,,,,,,
NULLNULLNULLNULLNULLNULL150Bobos,8150,,,,,,
NULLNULLNULLWroclawNULLNULL174BobrRiver(By);Kupferberg,8151,,,,,,
SouthofBobrofIslandBobrofSoutheast1volcanicconeAlaskaNULLNULL228flankofvolcaniccone,8152,,,,,,
SouthofBobrofIslandBobrofSoutheast2volcanicconeAlaskaNULLNULL228flankofvolcaniccone,8153,,,,,,
BobrovkaStreamNULLNULLSverdlovskayaoblastPoldnevayaPoldnevaya180,8154,,,,,,
Bob'sLakeNULLNULLOntarioBedfordBedford38,8155,,,,,,
Bob'sLakeNULLNULLOntarioKingstonKingston38,8155,,,,,,
Bob'sLakeNULLNULLOntarioOntarioNULL38,8155,,,,,,
NULLNULLNULLOntarioNULLNULL38BobsLake,8156,,,,,,
NULLNULLNULLOntarioFrontenacCo.NULL38BobsLake;Bedford,8157,,,,,,
"NULLNULLNULLOntarioFrontenacCo.NULL38BobsLake;OsoMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingBobsLake,FrontenacCounty,Ontario,Canada(n=3)andOso,FrontenacCounty,Ontario,Canada(n=1).Thecoordinat",8158,,,,,,
NULLNULLNULLColoradoNULLNULL228BobtailGulch,8159,,,,,,
"NULLBobtailLodeNULLColoradoNULLBobtail228LocalityKey:BobtailLode,Bobtail",8160,,,,,,
NULLBobtailLodeNULLColoradoTrustNULL228,8160,,,,,,
"NULLBobtailLodeNULLColoradoTrustSterling228LocalityKey:BobtailLode,Sterling",8160,,,,,,
NULLNULLNULLColoradoGilpinCo.Blackhawk228BobtailMill,8161,,,,,,
NULLBobtailMineMineArizonaNULLNULL228LocalityKey:Globe-MiamiThisrecordwasgeoreferencedbyaninternintheNMNHInformationTechnologyOffice.Noestimateofprecisionwasgiven.AllMineralSciencesrecordsgeoreferencedaspartofthisprogramwereassignedaminimumuncertaintyof1,8162,,,,,,
NULLBobtailMineMineArizonaNULLNULL228LocalityKey:PinalSchistThisrecordwasgeoreferencedbyaninternintheNMNHInformationTechnologyOffice.TheprecisionofthisgeoreferencewasestimatedasLow(35).AllMineralSciencesrecordsgeoreferencedaspartofthisprogramwereassigned,8162,,,,,,
"NULLBobtailMineMineColoradoGilpinCo.Blackhawk228BobtailMillCoordinatesforBobtailMine(DepositID:10142623)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,state,andcountywhenminenameswerestandard",8163,,,,,,
"NULLBobtailMineMineColoradoMontroseCo.Paradox(near)228nearMonogramminesMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingBobtailMine,MontroseCo.,Colorado,UnitedStates(n=1)andMonogramMines,MontroseCo",8163,,,,,,
BocaRicamineNULLNULLMinasGeraisSapucaiadoNorteGalileiaSapucaiadoNorteGalileia30,8164,,,,,,
NULLBocaRicamineMineMinasGeraisGalileiaSapucaiaNorte30,8164,,,,,,
"NULLNULLNULLMinasGeraisGalileiaNULL30BocaRicapegmatite,SapucaiadoNorte",8165,,,,,,
BOCAGEESTATENULLNULLNULLNULLNULL86,8166,,,,,,
NULLBocasdeMariavolcanoTenerifeNULLNULL202,8167,,,,,,
NULLNULLNULLBocasDelToroProvNULLNULL168LocalityKey:BocasDelToro,8168,,,,,,
"NULLNULLNULLBocasDelToroProvNULLNULL168MultiplerecordsfromGeoNamesmatchedthelocalityRíoOeste/RíoOesteAfuera,BocasdelToro,Panama,includinghttp://geonames.org/3701833andhttp://geonames.org/3703779.Thesituate.pyscriptwasunabletodistinguishbetweentheselocali",8168,,,,,,
"NULLNULLNULLTuscanyNULLNULL106Boccheggiano,GrossetoProvince",8169,,,,,,
NULLNULLNULLTuscanyNULLNULL106Bocchezziano,8170,,,,,,
NULLNULLNULLNULLNULLNULL209Bochbanhorn()AndAlbrunhorn(Between),8171,,,,,,
BochilNULLNULLNULLNULLNULL140,8172,,,,,,
"Bochil,ChiapasNULLNULLNULLNULLNULL140",8173,,,,,,
NULLNULLNULLGaliciaNULLNULL174Bochnia,8174,,,,,,
"NULLNULLNULLMoraviaNULLNULL57Trebic(Near),Bochovice",8175,,,,,,
"NULLNULLNULLNULLNULLNULL150BockMtns.(SwOf),KhanRiver;HauneibCattleRanch",8176,,,,,,
NULLNULLNULLHesseNULLNULL81Bockenrod,8177,,,,,,
NULLNULLNULLNULLBockenrodBockenrod81,8177,,,,,,
NULLBocksbachMineMineHesseNULLNULL81Biedenkopf,8178,,,,,,
"NULLBocksbachMineMineNULLNULLNULL81Kreis,BiedenkopfMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingKreis,RegierungsbezirkArnsberg,NorthRhine-Westphalia,Germany(n=1)andBiedenkopf,RegierungsbezirkGi",8178,,,,,,
NULLNULLNULLNULLNULLBockstein14,8179,,,,,,
BocoynaMineNULLNULLDurangoGuadalupeVictoriaGuadalupeVictoria140,8180,,,,,,
BodalloNULLNULLIrkutskayaOblastLenaRiverLenaRiver180,8181,,,,,,
BodannonMineNULLNULLCornwallSt.EndellionSt.Endellion227,8182,,,,,,
BodegaCanyonBodegaCanyoncanyonNULLNULLNULLNULL,8183,,,,,,
BodenNULLNULLSaxonySaxonyNULL81,8184,,,,,,
"NULLNULLNULLSaxonyNULLNULL81BodenMultiplerecordsfromGeoNamesmatchedthelocalityBoden,Saxony,Germany,includinghttp://geonames.org/2947159andhttp://geonames.org/2947160.Thesituate.pyscriptwasunabletodistinguishbetweentheselocalities,andthecoordinatesanderro",8185,,,,,,
NULLNULLNULLBavariaNULLNULL81Bodenmais(),5673,,,,,,
NULLNULLNULLBavariaNULLNULL81Bodenmais(Near),8187,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais(Near),Hoerlberg",8188,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais(Near),Huhnerkobl",8189,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais(Near),Niederbayern",8190,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais(Near),RabensteinMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingBodenmais,LowerBavaria,Bavaria,Germany(n=2)andRabenstein,Bavaria,Germany(n=6).Thecoordinatesa",8191,,,,,,
"NULLNULLNULLNULLNULLNULL81Bodenmais(Near),Silberberg(Near)",8192,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais(Near),Silberberg",8193,,,,,,
"NULLNULLNULLNULLNULLNULL81Bodenmais(Near),Silberberg",8194,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais(Near),ZwieselMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingBodenmais,LowerBavaria,Bavaria,Germany(n=2)andZwiesel,Bavaria,Germany(n=3).Thecoordinatesanderro",8195,,,,,,
NULLNULLNULLBavariaNULLNULLNULLBodenmais,8196,,,,,,
"NULLNULLNULLBavariaNULLNULL81BodenmaisMultiplerecordsfromGeoNamesmatchedthelocalityBodenmais,LowerBavaria,Bavaria,Germany,includinghttp://geonames.org/11976717andhttp://geonames.org/2947120.Thesituate.pyscriptwasunabletodistinguishbetweentheselocalities,",5673,,,,,,
NULLNULLNULLBohemiaRegionNULLNULL57Bodenmais,8198,,,,,,
"NULLNULLNULLNULLNULLNULL81BodenmaisMultiplerecordsfromGeoNamesmatchedthelocalityBodenmais,LowerBavaria,Bavaria,Germany,includinghttp://geonames.org/11976717andhttp://geonames.org/2947120.Thesituate.pyscriptwasunabletodistinguishbetweentheselocalities,and",8199,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais,Huhnerkobl",8200,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais,Niederbayern",8201,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais,Rabensteinenstein",8202,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais,Silberberg(Near)",8203,,,,,,
"NULLNULLNULLBavariaNULLNULL81Bodenmais,Silberberg",8204,,,,,,
"NULLNULLNULLNULLNULLBodenthal,Wienrode81",8205,,,,,,
BodieCreekNULLNULLNevadaFletcherFletcher228,8206,,,,,,
NULLNULLNULLNevadaNULLNULL228Bodie,8207,,,,,,
"NULLNULLNULLEnglandCornwallAndIslesOfScillyNULL227BodminMoor,TrewintMarsh",8208,,,,,,
NULLNULLNULLEnglandConrwallAndIslesOfScillyNULL227Bodmin,8209,,,,,,
"NULLNULLNULLEnglandCornwallAndIslesOfScillyNULL227Bodmin,Treburland",8210,,,,,,
NULLBodnarQuarryMineNewJerseyNULLNULL228Hamburg,8211,,,,,,
NULLBodnarQuarryMineNewJerseySussexCo.NULL228Hamburg,8211,,,,,,
NULLNULLNULLNordlandNULLNULL163Bodo,8212,,,,,,
NULLNULLNULLNULLBodoBodo163,8213,,,,,,
NULLNULLNULLNULLNULLNULL163Bodo,8213,,,,,,
"NULLNULLNULLNordlandNULLNULL163Bodo,SulitjelmaMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingBodø,Bodø,Nordland,Norway(n=2)andSulisjielmmá/Sulitjelma,Fauske,Nordland,Norway(n=2).Thecoordinatesand",8214,,,,,,
NULLNULLNULLNULLNULLBodstal81,8215,,,,,,
Bodudd1NULLNULLGotlandNULLNULL208EkeFormationSwedishNationalGridReference-632958164468,8216,,,,,,
Bodudd2NULLNULLGotlandNULLNULL208EkeFormationSwedishNationalGridReference-632942164475,8217,,,,,,
NULLBodweelQuarriesMineMaineNULLVinalhaven228,8218,,,,,,
NULLNULLNULLCaliforniaNULLNULL228BoegoDesert,8219,,,,,,
NULLNULLNULLIdahoNULLNULL228BoehlsButteAreaLoggingRoadFromBingoSaddleNwAroundHeadWatersOfBentonCReek,8220,,,,,,
"NULLNULLNULLIdahoShoshoneCo.BoehlsButteArea228BoehlsButteQuad,NOf;1/4MiNwOfLittleLostLake",8220,,,,,,
NULLNULLNULLIdahoClearwaterCo.NULL228BoehlsButteRoadWOfSmithRidge,8221,,,,,,
NULLBoehlsButteNULLIdahoClearwaterCo.BoehlsButteArea228ButteCreekLoggingRoad1.5MiSOfTheLittleNorthForkOfClearwaterRiver,8222,,,,,,
NULLBoehlsButteNULLIdahoClearwaterCo.BoehlsButteArea228ButteCreekLoggingRoad1.7MiSOfTheNorthForkOfClearwaterRiver,8222,,,,,,
NULLBoehlsButteNULLIdahoClearwaterCo.BoehlsButteArea228ButteCreekLoggingRoad1.7MiSOfTheRiver,8222,,,,,,
NULLBoehlsButteNULLIdahoClearwaterCo.BoehlsButteArea228NearTheMouthOfDelateCreek,8222,,,,,,
"NULLNULLNULLIdahoClearwaterCo.NULL228Boehls,AtEEndOfTheBridgeOverBreakfastCreek",8223,,,,,,
"NULLNULLNULLIdahoNULLNULL228Boehls,OutcropNearBridge",8224,,,,,,
BoeletOnTheSkagervekNULLNULLNULLSwedenNULL208,8225,,,,,,
Boerick&PrimosClaimsNULLNULLArizonaDragoonDragoon228,8226,,,,,,
NULLBoesmansrivierRiverRiverNULLNULLNULL200,8227,,,,,,
NULLBoffaIslandNULLNULLNULLNULLNULL,8228,,,,,,
"BogCreekFarmMonitoringwell6A,HowellNULLNULLNewJerseyMonmouthFarmingdale228",8229,,,,,,
"BogCreekFarmMonitoringwell6A,HowellNULLNULLNewJerseyMonmouthFarmingdale228nosublodoensis",8229,,,,,,
NULLNULLNULLUtahSaltLakeCo.NULL228BogLake;CottonwoodDistrict,8230,,,,,,
"NULLBogMineMineUtahNULLNULL228LocalityKey:Cottonwood-AmericanForkCoordinatesforBogMine(MRDSID:D011957,DepositID:10014880)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,andstate.",8231,,,,,,
NULLNULLNULLWashingtonNULLNULL228Bog,8232,,,,,,
NULLNULLNULLNULLBogaehoBogaeho175,8233,,,,,,
NULLBogalhoMineMineNULLNULLNULL175,8234,,,,,,
NULLNULLNULLNULLNULLNULL175Bogallo,8235,,,,,,
"NULLBoganMineMineAlabamaCherokeeCo.NULL228LocalityKey:RockRunCoordinatesforBoganMine(DepositID:10208867)arefromtheUSGSMineralResourcesDataSystemdataset(downloaded2015-08-13).Recordmatcheduniquelyonminename,country,state,andcounty.",8236,,,,,,
NULLNULLNULLNorthCarolinaNULLWadesboro228BogarrisCut,8237,,,,,,
BogdanovciNULLNULLNULLNULLNULL54,8238,,,,,,
BogdanovciNULLNULLSlavoniaVukovar-SyrmiaBogdanovci54,8239,,,,,,
"NULLNULLNULLNULLNULLNULL98Bogdany,Budapest(Near)MultiplerecordsfromGeoNamesmatchedthelocalityBudapest,Hungary,includinghttp://geonames.org/3054638,http://geonames.org/3054643,andhttp://geonames.org/6461980.Thesituate.pyscriptwasunabletodistinguishbetween",8240,,,,,,
NULLNULLNULLNULLBogenfelsBogenfels150,8241,,,,,,
"Bogeskov,TreldeNaespeninsulaNULLNULLSyddanmarkNULLNULL58map1213ISO,NG480646",8242,,,,,,
"Bogeskov,TreldeNaespeninsulaNULLNULLSyddanmarkNULLNULL58map1213ISO,NG480646;75mtothewestoffirstsectionisa4msectionofSovindmarls",8242,,,,,,
"NULLBoggsCoreNULLCaliforniaLakeCo.NULL228RepublicGeothermal77-1Boggscore,1437ftdepth;0.55miSWofKelsey-CobbFireStation",8243,,,,,,
"NULLNULLNULLCaliforniaLakeCo.NULL2280.4mileNWofnorthendofBoggsLakecenterNES18,T12N,R8W",8244,,,,,,
NULLNULLNULLCaliforniaLakeCo.NULL2280.8miEofSEcornerofBoggsLake,8244,,,,,,
NULLNULLNULLCaliforniaLakeCo.NULL228BoggsLake,8244,,,,,,
BoggsMineNULLNULLArizonaArizonaNULL228,8245,,,,,,
NULLBoggsMineMineArizonaYavapaiCo.NULL228,8245,,,,,,
BOGLESCarriacouNULLNULLNULLNULL86,8246,,,,,,
NULLNULLNULLNULLNULLNULL163Bognes,8247,,,,,,
"NULLBogonaMine,Level2MineSanLuisPotosiNULLSanLuisPotosi(Near)140LocalityKey:BogonaMine,Level2",8248,,,,,,
NULLBogoslofIslandAlaskaNULLNULL228,8249,,,,,,
NULLBogoslofVolcanoAlaskaNULLNULL228,8249,,,,,,
NULLBogoslofVolcanoAlaskaNULLNULL228ThisrecordwasgeoreferencedbyaninternintheNMNHInformationTechnologyOffice.Noestimateofprecisionwasgiven.AllMineralSciencesrecordsgeoreferencedaspartofthisprogramwereassignedaminimumuncertaintyof10km.,8249,,,,,,
NULLNULLNULLNULLNULLBogoslof180,8250,,,,,,
"NULLBogoslovskMiningDistrictNULLNULLNULLNULLUSSR,USSR",8251,,,,,,
"NULLBogoslovskDist.MiningDistrictNULLNULLNULLNULLUSSR,USSR",8252,,,,,,
"NULLBogoslovskDistrictMiningDistrictNULLNULLNULLNULLFrolovsk,USSR,USSR.LocalityKey:Urals,BogoslovskDist.,Frolovsk.",8253,,,,,,
"NULLBogoslovskDistrictMiningDistrictNULLNULLNULLNULLUSSR,USSR.LocalityKey:Urals,BogoslovskDist.",8253,,,,,,
NULLBogoslovskMineMineSverdlovskOblastNULLNULL180UralMtns.;Bogoslovsk,8254,,,,,,
"NULLBogoslovskMineMineSverdlovskOblastNULLNULL180UralMtns.;Bogoslovsk,NizhniyTagil(Near)",8254,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBogoslovskProv.,USSR,USSR.LocalityKey:Urals,BogoslovskProv.",8255,,,,,,
NULLNULLNULLNULLBogoslovskBogoslovsk180,8256,,,,,,
NULLNULLNULLSverdlovskOblastNULLNULL180Bogoslovsk,8257,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBogoslovsk,USSR,USSR.LocalityKey:Urals,Bogoslovsk.",8258,,,,,,
BogotaMineNULLNULLBoyacaMuzoMuzo47,8259,,,,,,
"NULLNULLNULLCapitalDistrictNULLNULL47BogotaMultiplerecordsfromGeoNamesmatchedthelocalityBogotaD.C./Bogotá/BogotáD.C.,BogotaD.C.,Colombia,includinghttp://geonames.org/3688685,http://geonames.org/3688689,andhttp://geonames.org/9609540.Thesituate.pyscriptwa",8260,,,,,,
NULLNULLNULLNULLNULLNULL47Bogota,8261,,,,,,
"NULLNULLNULLCundinamarcaNULLNULL47Bogota,Gachala(40MiEOf)",8262,,,,,,
NULLBogroggMineMineEnglandCumbriaNULL227Egremont,8263,,,,,,
"NULLNULLNULLTelemarkNULLNULL163Bogruva,Dalen",8264,,,,,,
NULLNULLNULLBanatRegionNULLNULL179Bogsan,8265,,,,,,
NULLNULLNULLBahiaNULLNULL30Boguira,8266,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBoguschowitz,Czechoslovakia,Moravia,Czechoslovakia",8267,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBoguschowitz,Teschen(Near),Czechoslovakia,Bohemia,Czechoslovakia",8268,,,,,,
LocationID:247;Site:1;Hole:ABohallSwampWestlakeMinnesotaClearwaterNULL228Platform:unknown;WaterDepth(m):,8269,,,,,,
NULLBohemia-BlueRiverMiningDistrictOregonLaneCo.Bohemia228,8270,,,,,,
NULLBohemia-BlueRiverMiningDistrictOregonLaneCo.Bohemia228LocalityKey:Bohemia-BlueRiver,8270,,,,,,
NULLBohemiaDisctrictMiningDistrictOregonNULLNULL228,8271,,,,,,
NULLBohemiaDisctrictMiningDistrictOregonNULLNULL228SunsetProperty,8271,,,,,,
NULLBohemiaMiningDistrictMineOregonLaneCo.NULL228,8272,,,,,,
NULLBohemiaMiningDistrictMineOregonLaneCo.NULL228CottageGrove,8272,,,,,,
"NULLNULLNULLBohemiaRegionCa.NULLNULL57CzechRepublicCa.,BohemiaRegionCa.,CzechRepublicCa.Cheb().",8273,,,,,,
"NULLNULLNULLBohemiaRegionCa.NULLNULL57CzechRepublicCa.,BohemiaRegionCa.,CzechRepublicCa.Prago(Praha),KladnoOrago(Kaldno),StredoceskyRegion().",8273,,,,,,
"NULLNULLNULLBohemiaRegionCa.NULLNULL57CzechRepublicCa.,BohemiaRegionCa.,CzechRepublicCa.Pribram().",8273,,,,,,
NULLNULLNULLBohemiaRegionNULLNULL57,8273,,,,,,
NULLNULLNULLBohemiaRegionNULLNULL57Borislav,8273,,,,,,
"NULLNULLNULLBohemiaRegionNULLNULL57Borislav(),Milesovka()",8273,,,,,,
"NULLNULLNULLBohemiaRegionNULLNULL57Borislav(Near),Milesovka",8273,,,,,,
NULLNULLNULLBohemiaRegionNULLNULL57CinvaldCinvald,8273,,,,,,
"NULLNULLNULLBohemiaRegionNULLNULL57CzechRepublicCa.,BohemiaRegion,CzechRepublicCa",8273,,,,,,
"NULLNULLNULLBohemiaRegionNULLNULL57HradisteMtn.;Bilina(Near),ZapadoceskyRegion()HradisteMtn.;Bilina(Near),ZapadoceskyRegion()",8273,,,,,,
NULLNULLNULLBohemiaRegionNULLNULL57KarlovyVaryKarlovyVary,8273,,,,,,
NULLNULLNULLBohemiaRegionNULLNULL57Most,8273,,,,,,
NULLNULLNULLNULLNULLNULL85BohemiaRegion,8274,,,,,,
NULLNULLNULLBohemiaAbertamyAbertamy57,8275,,,,,,
NULLNULLNULLBohemiaBecovBecov57,8276,,,,,,
NULLNULLNULLBohemiaBilinaBilina57,8277,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBohemia,Bohemia.Aseh.",8278,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBohemia,Bohemia.Dobrankatal.",8279,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBohemia,Bohemia.HillbetweenSvetlaandMazowa,Horka,PolzenDistrict.",8280,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBohemia,Bohemia.Jakeben.",8281,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBohemia,Bohemia.Leissmeriz.",8282,,,,,,
"NULLNULLNULLNULLNULLNULLNULLBohemia,Bohemia.Mettau.",8283,,,,,,
NULLNULLNULLBohemiaBrachBrach57,8284,,,,,,
NULLNULLNULLBohemiaCerhoviceCerhovice57,8286,,,,,,
NULLNULLNULLBohemiaCermnikyCermniky57,8287,,,,,,
NULLNULLNULLBohemiaCeskaKameniceCeskaKamenice57,8288,,,,,,
NULLNULLNULLBohemiaCeskyKrumlovNovaVes57,8289,,,,,,
NULLNULLNULLBohemiaCinovecCinovec57,8290,,,,,,
NULLNULLNULLNULLNULLNULL57Bohemia,8291,,,,,,
NULLNULLNULLNULLNULLNULL57Bohemia,8291,,,,,,
NULLNULLNULLBohemiaBohemiaNULL57,8292,,,,,,
NULLNULLNULLBohemiaNULLNULL57,8292,,,,,,
"NULLNULLNULLNULLNULLNULLNULLFromKleinePriessen,Bohemia,Czechoslovakia,Czechoslovakia",8293,,,,,,
NULLNULLNULLBohemiaCzickowCzickow57,8294,,,,,,
NULLNULLNULLBohemiaDedovaHoraDedovaHora57,8295,,,,,,
NULLNULLNULLBohemiaDuchcovDuchcov57,8296,,,,,,
NULLNULLNULLBohemiaEulenbergEulenberg57,8297,,,,,,
NULLNULLNULLBohemiaHauensteinHauenstein57,8298,,,,,,
NULLNULLNULLBohemiaHorniBlatnaHorniBlatna57,8299,,,,,,
NULLNULLNULLBohemiaHorniSlavkovHorniSlavkov57,8300,,,,,,
NULLNULLNULLBohemiaJachymovJachymov57,8301,,,,,,
NULLNULLNULLBohemiaNULLJachymov57,8301,,,,,,
NULLNULLNULLBohemiaJakubyJakuby57,8302,,,,,,
NULLNULLNULLBohemiaJiloveJilove57,8303,,,,,,
NULLNULLNULLBohemiaJoachimsthalJoachimsthal57,8304,,,,,,
NULLNULLNULLBohemiaKadenKaden57,8305,,,,,,
NULLNULLNULLBohemiaKankKank57,8306,,,,,,
NULLNULLNULLBohemiaKarlovyVaryRegionLoucna57,8307,,,,,,
NULLNULLNULLKarlovyVaryRegionNULLStJoachimsthal57Bohemia,8308,,,,,,
NULLNULLNULLBohemiaKarlovyVaryKarlovyVary57,8309,,,,,,
NULLNULLNULLBohemiaKernbergKernberg57,8310,,,,,,
NULLNULLNULLBohemiaNULLKladnow57,8311,,,,,,
NULLNULLNULLBohemiaKonigsbergKonigsberg57,8312,,,,,,
NULLNULLNULLBohemiaKremzeKremze57,8313,,,,,,
NULLNULLNULLBohemiaKrepiceKrepice57,8314,,,,,,
NULLNULLNULLBohemiaKrkavecKrkavec57,8315,,,,,,
NULLNULLNULLBohemiaKrupkaKrupka57,8316,,,,,,
NULLNULLNULLBohemiaNULLKrupka575mi.N.E.ofTeplice,8316,,,,,,
NULLNULLNULLBohemiaKutnaHoraKutnaHora57,8317,,,,,,
NULLNULLNULLNULLNULLKuttenberg57Bohemia,8318,,,,,,
NULLNULLNULLBohemiaKuttenbergKuttenberg57,8319,,,,,,
NULLNULLNULLBohemiaLebositzLebositz57,8320,,,,,,
NULLNULLNULLBohemiaLillenbergLillenberg57,8321,,,,,,
NULLNULLNULLBohemiaLitomericeLitomerice57,8322,,,,,,
NULLNULLNULLBohemiaLoketLoket57,8323,,,,,,
NULLNULLNULLBohemiaMeruniceMerunice57,8324,,,,,,
NULLNULLNULLBohemiaMichalovyHoryMichalovyHory57,8325,,,,,,
NULLNULLNULLBohemiaMiesMies57,8326,,,,,,
NULLNULLNULLBohemiaMilesovMilesov57,8327,,,,,,
NULLNULLNULLBohemiaMladaVoziceMladaVozice57,8328,,,,,,
NULLNULLNULLBohemiaMostMost57,8329,,,,,,
NULLNULLNULLBohemiaNeuhammerNeuhammer57,8330,,,,,,
NULLNULLNULLBohemiaObriDulObriDul57,8331,,,,,,
NULLNULLNULLBohemiaOloviOlovi57,8332,,,,,,
NULLBohemiaMiningDistrictOregonLaneCo.Bohemia228,8333,,,,,,
NULLNULLNULLBohemiaOsekOsek57,8334,,,,,,
NULLNULLNULLBohemiaPcheryPchery57,8335,,,,,,
NULLNULLNULLBohemiaPisekPisek57,8336,,,,,,
NULLNULLNULLBohemiaPribramPribram57,8337,,,,,,
NULLNULLNULLNULLNULLPrzibram57Bohemia,8338,,,,,,
NULLNULLNULLBohemiaRadejcinRadejcin57,8339,,,,,,
NULLNULLNULLBohemiaRatiboriceRatiborice57,8340,,,,,,
NULLNULLNULLBohemiaRepciceRepcice57,8341,,,,,,
NULLNULLNULLBohemiaRheinbreitbuckRheinbreitbuck57,8342,,,,,,
NULLNULLNULLBohemiaRonsperkRonsperk57,8343,,,,,,
NULLNULLNULLBohemiaRoudnyRoudny57,8344,,,,,,
NULLNULLNULLBohemiaSchillenkinSchillenkin57,8345,,,,,,
NULLNULLNULLBohemiaStadiceStadice57,8346,,,,,,
NULLNULLNULLBohemiaStaraVoziceStaraVozice57,8347,,,,,,
NULLNULLNULLBohemiaStrasiceStrasice57,8348,,,,,,
NULLNULLNULLBohemiaStribroStribro57,8349,,,,,,
NULLNULLNULLBohemiaSvataDobrotivaSvataDobrotiva57,8350,,,,,,
